,0,1,2,3,4
0,0.75,0.6486842105263158,0.40131578947368424,0.8,0.7894736842105263
1,0.7934210526315789,0.8289473684210527,0.6763157894736842,0.6684210526315789,0.7342105263157894
2,0.781578947368421,0.8184210526315789,0.506578947368421,0.7539473684210526,0.8539473684210527
3,0.5736842105263158,0.8407894736842105,0.8223684210526315,0.8552631578947368,0.8421052631578947
4,0.8197368421052632,0.6842105263157895,0.843421052631579,0.8407894736842105,0.8710526315789474
5,0.8473684210526315,0.7644736842105263,0.8631578947368421,0.8710526315789474,0.8776315789473684
6,0.6868421052631579,0.8460526315789474,0.8736842105263158,0.8144736842105263,0.8368421052631579
7,0.6697368421052632,0.8407894736842105,0.8447368421052631,0.8592105263157894,0.8394736842105263
8,0.7407894736842106,0.8381578947368421,0.8552631578947368,0.8723684210526316,0.8697368421052631
9,0.7684210526315789,0.8723684210526316,0.8631578947368421,0.8671052631578947,0.8460526315789474
10,0.7868421052631579,0.868421052631579,0.8473684210526315,0.8368421052631579,0.8421052631578947
11,0.8657894736842106,0.8,0.868421052631579,0.825,0.8736842105263158
12,0.8302631578947368,0.8092105263157895,0.8644736842105263,0.881578947368421,0.8697368421052631
13,0.8421052631578947,0.8486842105263158,0.8526315789473684,0.8486842105263158,0.8789473684210526
14,0.8394736842105263,0.8552631578947368,0.8776315789473684,0.8460526315789474,0.8802631578947369
15,0.8802631578947369,0.8460526315789474,0.8381578947368421,0.8447368421052631,0.8644736842105263
16,0.8539473684210527,0.8842105263157894,0.881578947368421,0.8644736842105263,0.8197368421052632
17,0.8631578947368421,0.8855263157894737,0.8447368421052631,0.8302631578947368,0.8710526315789474
18,0.8631578947368421,0.8618421052631579,0.8802631578947369,0.868421052631579,0.8842105263157894
19,0.8394736842105263,0.8644736842105263,0.8618421052631579,0.8552631578947368,0.8315789473684211
20,0.8631578947368421,0.8486842105263158,0.8315789473684211,0.85,0.8763157894736842
21,0.85,0.881578947368421,0.8631578947368421,0.8552631578947368,0.8486842105263158
22,0.8828947368421053,0.8513157894736842,0.8710526315789474,0.8486842105263158,0.8578947368421053
23,0.8565789473684211,0.8355263157894737,0.8894736842105263,0.868421052631579,0.875
24,0.8657894736842106,0.8776315789473684,0.8342105263157895,0.8657894736842106,0.8565789473684211
25,0.8565789473684211,0.85,0.8513157894736842,0.8342105263157895,0.8828947368421053
26,0.8315789473684211,0.8802631578947369,0.8671052631578947,0.8671052631578947,0.8881578947368421
27,0.8723684210526316,0.8881578947368421,0.8618421052631579,0.85,0.8526315789473684
28,0.8631578947368421,0.8881578947368421,0.8328947368421052,0.8697368421052631,0.8539473684210527
29,0.8328947368421052,0.8565789473684211,0.85,0.8697368421052631,0.875
30,0.8763157894736842,0.85,0.8855263157894737,0.8526315789473684,0.8526315789473684
31,0.8763157894736842,0.8513157894736842,0.8552631578947368,0.8368421052631579,0.8513157894736842
32,0.8644736842105263,0.8513157894736842,0.8881578947368421,0.8368421052631579,0.8565789473684211
33,0.8328947368421052,0.8552631578947368,0.8552631578947368,0.8618421052631579,0.8513157894736842
34,0.8763157894736842,0.8618421052631579,0.8368421052631579,0.8894736842105263,0.8657894736842106
35,0.8578947368421053,0.8868421052631579,0.8552631578947368,0.8513157894736842,0.8342105263157895
36,0.8552631578947368,0.8592105263157894,0.868421052631579,0.8776315789473684,0.8368421052631579
37,0.8776315789473684,0.8578947368421053,0.8789473684210526,0.8513157894736842,0.868421052631579
38,0.8355263157894737,0.8828947368421053,0.868421052631579,0.8618421052631579,0.8868421052631579
39,0.8828947368421053,0.8513157894736842,0.868421052631579,0.8381578947368421,0.8513157894736842
40,0.868421052631579,0.8526315789473684,0.8381578947368421,0.8513157894736842,0.8855263157894737
41,0.85,0.8526315789473684,0.868421052631579,0.8368421052631579,0.8513157894736842
42,0.8381578947368421,0.8513157894736842,0.85,0.8776315789473684,0.868421052631579
43,0.8539473684210527,0.8578947368421053,0.8513157894736842,0.8381578947368421,0.8828947368421053
44,0.8855263157894737,0.868421052631579,0.8618421052631579,0.8828947368421053,0.8605263157894737
45,0.8868421052631579,0.875,0.8513157894736842,,
46,,,,,
47,,,,,
48,,,,,
49,,,,,
50,,,,,
51,,,,,
52,,,,,
53,,,,,
54,,,,,
55,,,,,
56,,,,,
57,,,,,
58,,,,,
59,,,,,
60,,,,,
61,,,,,
62,,,,,
63,,,,,
64,,,,,
65,,,,,
66,,,,,
67,,,,,
68,,,,,
69,,,,,
70,,,,,
71,,,,,
72,,,,,
73,,,,,
74,,,,,
75,,,,,
76,,,,,
77,,,,,
78,,,,,
79,,,,,
80,,,,,
81,,,,,
82,,,,,
83,,,,,
84,,,,,
85,,,,,
86,,,,,
87,,,,,
88,,,,,
89,,,,,
90,,,,,
91,,,,,
92,,,,,
93,,,,,
94,,,,,
95,,,,,
96,,,,,
97,,,,,
98,,,,,
99,,,,,
