,0,1,2,3,4
0,0.26710526315789473,0.2710526315789474,0.22631578947368422,0.2565789473684211,0.2394736842105263
1,0.2657894736842105,0.25394736842105264,0.28157894736842104,0.22763157894736843,0.23684210526315788
2,0.23157894736842105,0.2381578947368421,0.25526315789473686,0.2381578947368421,0.2236842105263158
3,0.2789473684210526,0.25394736842105264,0.2381578947368421,0.2644736842105263,0.25921052631578945
4,0.2565789473684211,0.31973684210526315,0.29736842105263156,0.3171052631578947,0.2776315789473684
5,0.35526315789473684,0.40131578947368424,0.3105263157894737,0.33421052631578946,0.2394736842105263
6,0.4328947368421053,0.3513157894736842,0.29473684210526313,0.33026315789473687,0.3986842105263158
7,0.4513157894736842,0.4144736842105263,0.3263157894736842,0.37236842105263157,0.36973684210526314
8,0.45526315789473687,0.44473684210526315,0.3960526315789474,0.33289473684210524,0.4
9,0.4381578947368421,0.41578947368421054,0.38026315789473686,0.4355263157894737,0.4421052631578947
10,0.4763157894736842,0.45657894736842103,0.48289473684210527,0.4697368421052632,0.45
11,0.4276315789473684,0.4605263157894737,0.4855263157894737,0.4618421052631579,0.47368421052631576
12,0.5210526315789473,0.4763157894736842,0.45394736842105265,0.4355263157894737,0.48947368421052634
13,0.4789473684210526,0.5328947368421053,0.49605263157894736,0.5171052631578947,0.5
14,0.4855263157894737,0.4776315789473684,0.45263157894736844,0.5486842105263158,0.5223684210526316
15,0.5644736842105263,0.5210526315789473,0.5263157894736842,0.49605263157894736,0.4921052631578947
16,0.5394736842105263,0.5763157894736842,0.48289473684210527,0.4986842105263158,0.5144736842105263
17,0.5236842105263158,0.5671052631578948,0.5789473684210527,0.5197368421052632,0.5578947368421052
18,0.5157894736842106,0.5105263157894737,0.5157894736842106,0.5526315789473685,0.5842105263157895
19,0.5276315789473685,0.525,0.5184210526315789,0.5578947368421052,0.5381578947368421
20,0.5263157894736842,0.5407894736842105,0.5460526315789473,0.6013157894736842,0.531578947368421
21,0.5618421052631579,0.6,0.5605263157894737,0.55,0.5973684210526315
22,0.6065789473684211,0.5828947368421052,0.5473684210526316,0.5855263157894737,0.5631578947368421
23,0.6105263157894737,0.5789473684210527,0.6131578947368421,0.5710526315789474,0.5947368421052631
24,0.6,0.5894736842105263,0.5947368421052631,0.5802631578947368,0.6131578947368421
25,0.618421052631579,0.5907894736842105,0.5815789473684211,0.6039473684210527,0.5736842105263158
26,0.6144736842105263,0.5986842105263158,0.6197368421052631,0.6157894736842106,0.6513157894736842
27,0.6,0.656578947368421,0.6236842105263158,0.6131578947368421,0.6355263157894737
28,0.625,0.6552631578947369,0.6394736842105263,0.618421052631579,0.6092105263157894
29,0.6460526315789473,0.6355263157894737,0.6276315789473684,0.6289473684210526,0.5973684210526315
30,0.6131578947368421,0.631578947368421,0.6907894736842105,0.6328947368421053,0.6486842105263158
31,0.6355263157894737,0.6342105263157894,0.6447368421052632,0.6552631578947369,0.656578947368421
32,0.6526315789473685,0.6460526315789473,0.6907894736842105,0.6697368421052632,0.6407894736842106
33,0.6631578947368421,0.6394736842105263,0.6631578947368421,0.6552631578947369,0.6394736842105263
34,0.6578947368421053,0.6644736842105263,0.6631578947368421,0.7092105263157895,0.6736842105263158
35,0.6552631578947369,0.7157894736842105,0.6605263157894737,0.6684210526315789,0.6684210526315789
36,0.6736842105263158,0.6631578947368421,0.6842105263157895,0.6552631578947369,0.6763157894736842
37,0.6631578947368421,0.6671052631578948,0.6644736842105263,0.675,0.6881578947368421
38,0.6776315789473685,0.6618421052631579,0.6894736842105263,0.6631578947368421,0.7236842105263158
39,0.7263157894736842,0.6763157894736842,0.6855263157894737,0.6763157894736842,0.6789473684210526
40,0.6697368421052632,0.6710526315789473,0.675,0.6828947368421052,0.7315789473684211
41,0.6842105263157895,0.6618421052631579,0.7,0.6855263157894737,0.6881578947368421
42,0.6855263157894737,0.6973684210526315,0.6855263157894737,0.6973684210526315,0.7092105263157895
43,0.6815789473684211,0.6776315789473685,0.6592105263157895,0.6828947368421052,0.7421052631578947
44,0.7421052631578947,0.7144736842105263,0.6671052631578948,0.6960526315789474,0.6605263157894737
45,0.7394736842105263,0.6789473684210526,0.6921052631578948,0.675,0.675
46,0.7197368421052631,0.7,0.7052631578947368,0.6697368421052632,0.6710526315789473
47,0.7473684210526316,0.7013157894736842,0.6802631578947368,0.6907894736842105,0.6907894736842105
48,0.725,0.6881578947368421,0.7473684210526316,0.6644736842105263,0.6763157894736842
49,0.675,0.7144736842105263,0.6947368421052632,0.7144736842105263,0.7223684210526315
50,0.7276315789473684,0.6789473684210526,0.6815789473684211,0.7473684210526316,0.6947368421052632
51,0.6921052631578948,0.6934210526315789,0.7513157894736842,0.6842105263157895,0.7236842105263158
52,0.6842105263157895,0.7157894736842105,0.6802631578947368,0.6973684210526315,0.756578947368421
53,0.718421052631579,0.7421052631578947,0.7236842105263158,0.6881578947368421,0.7039473684210527
54,0.7039473684210527,0.6657894736842105,0.6842105263157895,0.7013157894736842,0.6828947368421052
55,0.7,0.7171052631578947,0.7539473684210526,0.7223684210526315,0.7
56,0.6907894736842105,0.7236842105263158,0.6697368421052632,0.6842105263157895,0.7013157894736842
57,0.7,0.6671052631578948,0.7263157894736842,0.7013157894736842,0.7421052631578947
58,0.7065789473684211,0.7486842105263158,0.6921052631578948,0.6644736842105263,0.6828947368421052
59,0.7592105263157894,0.6842105263157895,0.7078947368421052,0.6657894736842105,0.725
60,0.6907894736842105,0.6605263157894737,0.7421052631578947,0.7065789473684211,0.6828947368421052
61,0.6855263157894737,0.7065789473684211,0.725,0.6907894736842105,0.6815789473684211
62,0.7223684210526315,0.7092105263157895,0.6868421052631579,0.6802631578947368,0.6881578947368421
63,0.6855263157894737,0.6802631578947368,0.7013157894736842,0.6697368421052632,0.6842105263157895
64,0.7486842105263158,0.725,0.6907894736842105,0.6960526315789474,0.6802631578947368
65,0.7013157894736842,0.7486842105263158,0.7039473684210527,0.6842105263157895,0.7315789473684211
66,0.7263157894736842,0.6684210526315789,0.6868421052631579,0.7263157894736842,0.6907894736842105
67,0.7302631578947368,0.7065789473684211,0.7368421052631579,0.6881578947368421,0.6921052631578948
68,0.6986842105263158,0.725,0.7078947368421052,0.6881578947368421,0.725
69,0.7039473684210527,0.6723684210526316,0.7618421052631579,0.6881578947368421,0.7276315789473684
70,0.6894736842105263,0.6736842105263158,0.7342105263157894,0.6973684210526315,0.7394736842105263
71,0.7092105263157895,0.6921052631578948,0.7026315789473684,0.7039473684210527,0.6973684210526315
72,0.725,0.7092105263157895,0.7302631578947368,0.6894736842105263,0.7342105263157894
73,0.7368421052631579,0.7131578947368421,0.7328947368421053,0.7052631578947368,0.6934210526315789
74,0.725,0.6986842105263158,0.7355263157894737,0.7105263157894737,0.7052631578947368
