,0,1,2,3,4,5,6,7,8,9
0,0.25026315789473685,0.2505263157894737,0.24960526315789475,0.24973684210526315,0.25,0.25,0.24973684210526315,0.24947368421052632,0.25026315789473685,0.24921052631578947
1,0.2615789473684211,0.25026315789473685,0.27171052631578946,0.2513157894736842,0.27592105263157896,0.3130263157894737,0.2625,0.2669736842105263,0.25921052631578945,0.25026315789473685
2,0.3156578947368421,0.3998684210526316,0.3017105263157895,0.26710526315789473,0.3182894736842105,0.25184210526315787,0.3617105263157895,0.3101315789473684,0.32802631578947367,0.3030263157894737
3,0.35342105263157897,0.3538157894736842,0.4481578947368421,0.31434210526315787,0.3686842105263158,0.3568421052631579,0.3661842105263158,0.4001315789473684,0.49157894736842106,0.38802631578947366
4,0.3468421052631579,0.5210526315789473,0.4876315789473684,0.4438157894736842,0.42907894736842106,0.5802631578947368,0.4888157894736842,0.47592105263157897,0.48328947368421055,0.5178947368421053
5,0.5281578947368422,0.5464473684210527,0.4626315789473684,0.5080263157894737,0.6303947368421052,0.3642105263157895,0.5931578947368421,0.5515789473684211,0.44710526315789473,0.5669736842105263
6,0.6361842105263158,0.6127631578947368,0.6285526315789474,0.6368421052631579,0.6403947368421052,0.5894736842105263,0.5492105263157895,0.5552631578947368,0.6588157894736842,0.5505263157894736
7,0.6505263157894737,0.6380263157894737,0.5976315789473684,0.5176315789473684,0.5446052631578947,0.5313157894736842,0.6309210526315789,0.6118421052631579,0.6038157894736842,0.5931578947368421
8,0.6803947368421053,0.7057894736842105,0.7456578947368421,0.6619736842105263,0.6988157894736842,0.7419736842105263,0.6818421052631579,0.7059210526315789,0.7035526315789473,0.6635526315789474
9,0.7406578947368421,0.7244736842105263,0.7443421052631579,0.7771052631578947,0.7661842105263158,0.6981578947368421,0.6526315789473685,0.6953947368421053,0.7115789473684211,0.7730263157894737
10,0.7025,0.7714473684210527,0.7586842105263157,0.7485526315789474,0.785,0.7071052631578948,0.7430263157894736,0.7386842105263158,0.7421052631578947,0.729078947368421
11,0.8123684210526316,0.7890789473684211,0.8001315789473684,0.743421052631579,0.7664473684210527,0.7961842105263158,0.7727631578947368,0.7686842105263157,0.8067105263157894,0.781578947368421
12,0.8139473684210526,0.8147368421052632,0.7701315789473684,0.8055263157894736,0.7942105263157895,0.8194736842105264,0.7780263157894737,0.7011842105263157,0.7885526315789474,0.7996052631578947
13,0.8365789473684211,0.8160526315789474,0.7510526315789474,0.8088157894736843,0.7864473684210527,0.8307894736842105,0.8302631578947368,0.8206578947368421,0.7960526315789473,0.7821052631578947
14,0.8382894736842105,0.8169736842105263,0.8319736842105263,0.8364473684210526,0.82,0.7694736842105263,0.7385526315789473,0.7893421052631578,0.8411842105263158,0.8189473684210526
