,0,1,2,3,4,5,6,7,8,9
0,0.2523684210526316,0.5175,0.2793421052631579,0.3325,0.2613157894736842,0.38263157894736843,0.4089473684210526,0.2711842105263158,0.2588157894736842,0.30657894736842106
1,0.25,0.3676315789473684,0.2506578947368421,0.2657894736842105,0.2546052631578947,0.29526315789473684,0.26052631578947366,0.2594736842105263,0.2542105263157895,0.25276315789473686
2,0.25,0.3625,0.2506578947368421,0.2648684210526316,0.2536842105263158,0.28960526315789475,0.2578947368421053,0.2561842105263158,0.25263157894736843,0.25184210526315787
3,0.25,0.35855263157894735,0.2506578947368421,0.2636842105263158,0.25355263157894736,0.2848684210526316,0.2569736842105263,0.2544736842105263,0.25223684210526315,0.2517105263157895
4,0.25,0.3564473684210526,0.2506578947368421,0.26223684210526316,0.2532894736842105,0.2813157894736842,0.25592105263157894,0.25407894736842107,0.2521052631578947,0.2517105263157895
5,0.25,0.3530263157894737,0.2506578947368421,0.26105263157894737,0.2530263157894737,0.2797368421052632,0.25526315789473686,0.25394736842105264,0.2517105263157895,0.25157894736842107
6,0.25,0.3510526315789474,0.2506578947368421,0.26105263157894737,0.25276315789473686,0.2786842105263158,0.25513157894736843,0.2536842105263158,0.25157894736842107,0.25144736842105264
7,0.25,0.3493421052631579,0.2506578947368421,0.2603947368421053,0.25263157894736843,0.2777631578947368,0.25513157894736843,0.25355263157894736,0.25144736842105264,0.25144736842105264
8,0.25,0.34868421052631576,0.2506578947368421,0.26013157894736844,0.2525,0.2773684210526316,0.2548684210526316,0.25342105263157894,0.25144736842105264,0.2513157894736842
9,0.25,0.34789473684210526,0.2506578947368421,0.2598684210526316,0.2523684210526316,0.2768421052631579,0.2544736842105263,0.2531578947368421,0.25144736842105264,0.2513157894736842
10,0.25,0.34657894736842104,0.2506578947368421,0.25973684210526315,0.2523684210526316,0.2760526315789474,0.2542105263157895,0.2528947368421053,0.2513157894736842,0.2511842105263158
11,0.25,0.3460526315789474,0.2506578947368421,0.25960526315789473,0.25223684210526315,0.2756578947368421,0.25394736842105264,0.25263157894736843,0.2513157894736842,0.2511842105263158
12,0.25,0.3451315789473684,0.2506578947368421,0.2593421052631579,0.25223684210526315,0.27473684210526317,0.2536842105263158,0.25263157894736843,0.2513157894736842,0.2511842105263158
13,0.25,0.34407894736842104,0.2506578947368421,0.25921052631578945,0.25223684210526315,0.27421052631578946,0.25355263157894736,0.2525,0.2511842105263158,0.2511842105263158
14,0.25,0.3430263157894737,0.2506578947368421,0.25894736842105265,0.25223684210526315,0.27407894736842103,0.25342105263157894,0.2525,0.2511842105263158,0.2511842105263158
15,0.25,0.3414473684210526,0.2506578947368421,0.25894736842105265,0.25223684210526315,0.2735526315789474,0.25342105263157894,0.2523684210526316,0.25105263157894736,0.2511842105263158
16,0.25,0.34092105263157896,0.2506578947368421,0.2586842105263158,0.25223684210526315,0.27263157894736845,0.2532894736842105,0.2521052631578947,0.25105263157894736,0.2511842105263158
17,0.25,0.33960526315789474,0.2506578947368421,0.25855263157894737,0.2521052631578947,0.27223684210526317,0.2531578947368421,0.2521052631578947,0.25105263157894736,0.2511842105263158
18,0.25,0.3386842105263158,0.2506578947368421,0.25855263157894737,0.2521052631578947,0.27171052631578946,0.2531578947368421,0.2521052631578947,0.2507894736842105,0.2511842105263158
19,0.25,0.3375,0.2506578947368421,0.25842105263157894,0.2521052631578947,0.2710526315789474,0.2531578947368421,0.2521052631578947,0.2507894736842105,0.2511842105263158
20,0.25,0.33671052631578946,0.2506578947368421,0.25842105263157894,0.2521052631578947,0.2702631578947368,0.2531578947368421,0.2519736842105263,0.2507894736842105,0.2511842105263158
21,0.25,0.3357894736842105,0.2506578947368421,0.25842105263157894,0.2521052631578947,0.27,0.2530263157894737,0.2519736842105263,0.2507894736842105,0.25105263157894736
22,0.25,0.33513157894736845,0.2506578947368421,0.25842105263157894,0.2521052631578947,0.2693421052631579,0.2530263157894737,0.2519736842105263,0.2507894736842105,0.25105263157894736
23,0.25,0.3344736842105263,0.2506578947368421,0.2582894736842105,0.2519736842105263,0.26894736842105266,0.2530263157894737,0.2519736842105263,0.2507894736842105,0.25105263157894736
24,0.25,0.33381578947368423,0.2506578947368421,0.2582894736842105,0.25184210526315787,0.2686842105263158,0.2528947368421053,0.2519736842105263,0.2507894736842105,0.25105263157894736
25,0.25,0.3331578947368421,0.2506578947368421,0.2578947368421053,0.25184210526315787,0.2681578947368421,0.2528947368421053,0.2519736842105263,0.2507894736842105,0.25105263157894736
26,0.25,0.3327631578947368,0.2506578947368421,0.2578947368421053,0.25184210526315787,0.26789473684210524,0.2528947368421053,0.2519736842105263,0.2507894736842105,0.25105263157894736
27,0.25,0.3318421052631579,0.2506578947368421,0.2578947368421053,0.25184210526315787,0.2673684210526316,0.2528947368421053,0.2519736842105263,0.2507894736842105,0.25105263157894736
28,0.25,0.33092105263157895,0.2506578947368421,0.2578947368421053,0.25184210526315787,0.26723684210526316,0.2528947368421053,0.2519736842105263,0.2507894736842105,0.25105263157894736
29,0.25,0.33052631578947367,0.2506578947368421,0.2578947368421053,0.25184210526315787,0.26710526315789473,0.2525,0.2519736842105263,0.2506578947368421,0.25105263157894736
30,0.25,0.32973684210526316,0.2506578947368421,0.2578947368421053,0.25184210526315787,0.2668421052631579,0.2523684210526316,0.25184210526315787,0.2506578947368421,0.25105263157894736
31,0.25,0.32894736842105265,0.2506578947368421,0.25776315789473686,0.25184210526315787,0.2661842105263158,0.2523684210526316,0.2517105263157895,0.2506578947368421,0.25105263157894736
32,0.25,0.3286842105263158,0.2506578947368421,0.25776315789473686,0.25184210526315787,0.2657894736842105,0.2523684210526316,0.2517105263157895,0.2506578947368421,0.25105263157894736
33,0.25,0.32802631578947367,0.2506578947368421,0.25776315789473686,0.25184210526315787,0.265,0.2523684210526316,0.2517105263157895,0.2506578947368421,0.25105263157894736
34,0.25,0.32763157894736844,0.2506578947368421,0.25763157894736843,0.25184210526315787,0.26421052631578945,0.2523684210526316,0.2517105263157895,0.2503947368421053,0.25105263157894736
35,0.25,0.3273684210526316,0.2506578947368421,0.25763157894736843,0.2517105263157895,0.2638157894736842,0.2523684210526316,0.2517105263157895,0.2503947368421053,0.25105263157894736
36,0.25,0.3269736842105263,0.2506578947368421,0.2575,0.25157894736842107,0.2636842105263158,0.2523684210526316,0.2517105263157895,0.2503947368421053,0.25105263157894736
37,0.25,0.32671052631578945,0.2506578947368421,0.2575,0.25157894736842107,0.26342105263157894,0.2523684210526316,0.2517105263157895,0.2503947368421053,0.25105263157894736
38,0.25,0.3261842105263158,0.2506578947368421,0.2573684210526316,0.25157894736842107,0.2631578947368421,0.2523684210526316,0.25157894736842107,0.2503947368421053,0.25105263157894736
39,0.25,0.32592105263157894,0.2506578947368421,0.2571052631578947,0.25157894736842107,0.26289473684210524,0.2523684210526316,0.25157894736842107,0.2503947368421053,0.25105263157894736
40,0.25,0.3256578947368421,0.2506578947368421,0.2571052631578947,0.25157894736842107,0.2625,0.2523684210526316,0.25157894736842107,0.2503947368421053,0.25105263157894736
41,0.25,0.32513157894736844,0.2506578947368421,0.2569736842105263,0.25157894736842107,0.2623684210526316,0.2523684210526316,0.25157894736842107,0.2503947368421053,0.25105263157894736
42,0.25,0.325,0.2506578947368421,0.2569736842105263,0.25157894736842107,0.2623684210526316,0.2523684210526316,0.25157894736842107,0.2503947368421053,0.25105263157894736
43,0.25,0.3244736842105263,0.2506578947368421,0.2569736842105263,0.25157894736842107,0.2623684210526316,0.2523684210526316,0.25144736842105264,0.2503947368421053,0.25105263157894736
44,0.25,0.3238157894736842,0.2506578947368421,0.2569736842105263,0.25157894736842107,0.2619736842105263,0.2523684210526316,0.25144736842105264,0.2503947368421053,0.25105263157894736
45,0.25,0.3231578947368421,0.2506578947368421,0.2569736842105263,0.25144736842105264,0.2618421052631579,0.25223684210526315,0.25144736842105264,0.2503947368421053,0.25105263157894736
46,0.25,0.32302631578947366,0.2506578947368421,0.25684210526315787,0.25144736842105264,0.2618421052631579,0.25223684210526315,0.25144736842105264,0.25026315789473685,0.25105263157894736
47,0.25,0.32263157894736844,0.2506578947368421,0.25684210526315787,0.25144736842105264,0.2615789473684211,0.25223684210526315,0.25144736842105264,0.25026315789473685,0.25105263157894736
48,0.25,0.3219736842105263,0.2506578947368421,0.25684210526315787,0.25144736842105264,0.2615789473684211,0.25223684210526315,0.25144736842105264,0.25026315789473685,0.25105263157894736
49,0.25,0.3218421052631579,0.2506578947368421,0.2567105263157895,0.25144736842105264,0.2613157894736842,0.25223684210526315,0.25144736842105264,0.25026315789473685,0.25105263157894736
50,0.25,0.3215789473684211,0.2506578947368421,0.2567105263157895,0.25144736842105264,0.2613157894736842,0.25223684210526315,0.25144736842105264,0.25026315789473685,0.25105263157894736
51,0.25,0.32144736842105265,0.2506578947368421,0.2567105263157895,0.25144736842105264,0.2613157894736842,0.25223684210526315,0.25144736842105264,0.25026315789473685,0.25105263157894736
52,0.25,0.32105263157894737,0.2506578947368421,0.2567105263157895,0.25144736842105264,0.2613157894736842,0.25223684210526315,0.25144736842105264,0.25026315789473685,0.25105263157894736
53,0.25,0.3206578947368421,0.2506578947368421,0.2565789473684211,0.25144736842105264,0.2613157894736842,0.2521052631578947,0.25144736842105264,0.25026315789473685,0.25105263157894736
54,0.25,0.32026315789473686,0.2506578947368421,0.25644736842105265,0.25144736842105264,0.2611842105263158,0.25184210526315787,0.2513157894736842,0.25026315789473685,0.25105263157894736
55,0.25,0.3194736842105263,0.2506578947368421,0.25644736842105265,0.25144736842105264,0.26092105263157894,0.25184210526315787,0.2513157894736842,0.25026315789473685,0.25105263157894736
56,0.25,0.31934210526315787,0.2506578947368421,0.25644736842105265,0.25144736842105264,0.2603947368421053,0.25184210526315787,0.2513157894736842,0.25026315789473685,0.25105263157894736
57,0.25,0.3190789473684211,0.2506578947368421,0.25644736842105265,0.25144736842105264,0.2603947368421053,0.25184210526315787,0.2513157894736842,0.25026315789473685,0.25105263157894736
58,0.25,0.31894736842105265,0.2506578947368421,0.25644736842105265,0.25144736842105264,0.26026315789473686,0.2517105263157895,0.2513157894736842,0.25026315789473685,0.25105263157894736
59,0.25,0.3186842105263158,0.2506578947368421,0.25644736842105265,0.25144736842105264,0.26,0.25157894736842107,0.2513157894736842,0.25026315789473685,0.25105263157894736
60,0.25,0.31802631578947366,0.2506578947368421,0.2563157894736842,0.25144736842105264,0.26,0.25157894736842107,0.2513157894736842,0.25026315789473685,0.25105263157894736
61,0.25,0.31776315789473686,0.2506578947368421,0.2563157894736842,0.25144736842105264,0.26,0.25144736842105264,0.2513157894736842,0.25026315789473685,0.25105263157894736
62,0.25,0.3175,0.2506578947368421,0.2563157894736842,0.25144736842105264,0.25973684210526315,0.25144736842105264,0.2513157894736842,0.25026315789473685,0.25105263157894736
63,0.25,0.31723684210526315,0.2506578947368421,0.2563157894736842,0.25144736842105264,0.25973684210526315,0.25144736842105264,0.2513157894736842,0.25026315789473685,0.25105263157894736
64,0.25,0.3171052631578947,0.2506578947368421,0.2563157894736842,0.25144736842105264,0.25973684210526315,0.25144736842105264,0.2513157894736842,0.25026315789473685,0.25105263157894736
65,0.25,0.3163157894736842,0.2506578947368421,0.2563157894736842,0.25144736842105264,0.25973684210526315,0.25144736842105264,0.2511842105263158,0.25026315789473685,0.25105263157894736
66,0.25,0.3163157894736842,0.2506578947368421,0.2563157894736842,0.25144736842105264,0.2594736842105263,0.25144736842105264,0.2511842105263158,0.25026315789473685,0.25105263157894736
67,0.25,0.3157894736842105,0.2506578947368421,0.2563157894736842,0.25144736842105264,0.2593421052631579,0.25144736842105264,0.2511842105263158,0.25026315789473685,0.25105263157894736
68,0.25,0.3156578947368421,0.2506578947368421,0.2563157894736842,0.25144736842105264,0.2593421052631579,0.25144736842105264,0.2511842105263158,0.25026315789473685,0.25105263157894736
69,0.25,0.3156578947368421,0.2506578947368421,0.2563157894736842,0.25144736842105264,0.2593421052631579,0.25144736842105264,0.2511842105263158,0.25026315789473685,0.25105263157894736
70,0.25,0.3155263157894737,0.2506578947368421,0.2561842105263158,0.25144736842105264,0.2593421052631579,0.25144736842105264,0.2511842105263158,0.25026315789473685,0.25105263157894736
71,0.25,0.3153947368421053,0.2506578947368421,0.2561842105263158,0.25144736842105264,0.2590789473684211,0.25144736842105264,0.2511842105263158,0.25026315789473685,0.25105263157894736
72,0.25,0.31526315789473686,0.2506578947368421,0.2561842105263158,0.25144736842105264,0.2590789473684211,0.25144736842105264,0.2511842105263158,0.25026315789473685,0.25105263157894736
73,0.25,0.3148684210526316,0.2506578947368421,0.2561842105263158,0.25144736842105264,0.25894736842105265,0.25144736842105264,0.2511842105263158,0.25026315789473685,0.25105263157894736
74,0.25,,,,,,,,,
75,,,,,,,,,,
76,,,,,,,,,,
77,,,,,,,,,,
