,0,1,2,3,4,5,6,7,8,9
0,0.6,0.8011842105263158,0.6038157894736842,0.6248684210526316,0.42039473684210527,0.5957894736842105,0.4776315789473684,0.5681578947368421,0.4913157894736842,0.6825
1,0.5744736842105264,0.8135526315789474,0.6188157894736842,0.6572368421052631,0.48578947368421055,0.6356578947368421,0.47171052631578947,0.47868421052631577,0.48328947368421055,0.6418421052631579
2,0.5621052631578948,0.7814473684210527,0.6207894736842106,0.5960526315789474,0.4623684210526316,0.6297368421052632,0.46539473684210525,0.5001315789473684,0.4867105263157895,0.5705263157894737
3,0.5923684210526315,0.7964473684210527,0.6186842105263158,0.6044736842105263,0.45907894736842103,0.6280263157894737,0.4625,0.49644736842105264,0.4868421052631579,0.5660526315789474
4,0.5947368421052631,0.795921052631579,0.6176315789473684,0.6061842105263158,0.4568421052631579,0.6269736842105263,0.4611842105263158,0.4817105263157895,0.4868421052631579,0.5617105263157894
5,0.5953947368421053,0.7947368421052632,0.6164473684210526,0.6061842105263158,0.4557894736842105,0.6268421052631579,0.4605263157894737,0.47710526315789475,0.48697368421052634,0.5593421052631579
6,0.5952631578947368,0.7932894736842105,0.6163157894736843,0.6055263157894737,0.45473684210526316,0.6263157894736842,0.46013157894736845,0.4735526315789474,0.4868421052631579,0.5564473684210526
7,0.5951315789473685,0.7925,0.6164473684210526,0.6048684210526316,0.45394736842105265,0.6263157894736842,0.4598684210526316,0.4714473684210526,0.4868421052631579,0.5546052631578947
8,0.595,0.7926315789473685,0.6159210526315789,0.6046052631578948,0.4536842105263158,0.6255263157894737,0.45960526315789474,0.4706578947368421,0.4867105263157895,0.5530263157894737
9,0.5944736842105263,0.7923684210526316,0.6156578947368421,0.6046052631578948,0.45289473684210524,0.6252631578947369,0.45881578947368423,0.4693421052631579,0.4868421052631579,0.5527631578947368
10,0.5936842105263158,0.7932894736842105,0.6152631578947368,0.6046052631578948,0.4523684210526316,0.625,0.45842105263157895,0.4668421052631579,0.4868421052631579,0.5519736842105263
11,0.5938157894736842,0.7928947368421052,0.6152631578947368,0.6052631578947368,0.45223684210526316,0.6246052631578948,0.4582894736842105,0.46460526315789474,0.4868421052631579,0.5503947368421053
12,0.593421052631579,0.7922368421052631,0.615,0.6047368421052631,0.4518421052631579,0.6248684210526316,0.45802631578947367,0.46381578947368424,0.4868421052631579,0.5498684210526316
13,0.5932894736842105,0.7919736842105263,0.6147368421052631,0.6047368421052631,0.4515789473684211,0.6247368421052631,0.45802631578947367,0.46342105263157896,0.4867105263157895,0.5494736842105263
14,0.5931578947368421,0.791578947368421,0.6146052631578948,0.6053947368421052,0.45144736842105265,0.625,0.45789473684210524,0.4626315789473684,0.4867105263157895,0.5486842105263158
15,0.5923684210526315,0.7914473684210527,0.6142105263157894,0.6052631578947368,0.4515789473684211,0.625,0.45789473684210524,0.46157894736842103,0.4867105263157895,0.5477631578947368
16,0.5925,0.7914473684210527,0.6138157894736842,0.605,0.4513157894736842,0.625,0.45789473684210524,0.4610526315789474,0.4868421052631579,0.5469736842105263
17,0.5923684210526315,0.7911842105263158,0.6136842105263158,0.6051315789473685,0.4513157894736842,0.6248684210526316,0.45789473684210524,0.46092105263157895,0.4868421052631579,0.5469736842105263
18,0.591842105263158,0.7913157894736842,0.613421052631579,0.6051315789473685,0.4513157894736842,0.6247368421052631,0.4577631578947368,0.46013157894736845,0.4868421052631579,0.5464473684210527
19,0.5914473684210526,0.7918421052631579,0.6132894736842105,0.6052631578947368,0.4511842105263158,0.6248684210526316,0.4577631578947368,0.4593421052631579,0.4868421052631579,0.545921052631579
20,0.5914473684210526,0.7919736842105263,0.6127631578947368,0.6052631578947368,0.45105263157894737,0.6247368421052631,0.4573684210526316,0.45921052631578946,0.4868421052631579,0.5447368421052632
21,0.5913157894736842,0.7925,0.6127631578947368,0.6052631578947368,0.4513157894736842,0.6244736842105263,0.45710526315789474,0.4585526315789474,0.4868421052631579,0.5443421052631578
22,0.5911842105263158,0.7932894736842105,0.6123684210526316,0.6053947368421052,0.4511842105263158,0.6240789473684211,0.4569736842105263,0.45802631578947367,0.4868421052631579,0.5435526315789474
23,0.5905263157894737,0.7934210526315789,0.6122368421052632,0.6052631578947368,0.4507894736842105,0.6238157894736842,0.4568421052631579,0.45763157894736844,0.4867105263157895,0.5434210526315789
24,0.5897368421052631,0.7935526315789474,0.6121052631578947,0.6048684210526316,0.45052631578947366,0.6236842105263158,0.45657894736842103,0.45671052631578946,0.48657894736842106,0.5428947368421052
25,0.5894736842105263,0.7936842105263158,0.6119736842105263,0.6047368421052631,0.45039473684210524,0.6235526315789474,0.45631578947368423,0.4560526315789474,0.48657894736842106,0.5427631578947368
26,0.5894736842105263,0.7936842105263158,0.6117105263157895,0.6047368421052631,0.45026315789473687,0.623421052631579,0.4561842105263158,0.45552631578947367,0.48657894736842106,0.5425
27,0.5889473684210527,0.7936842105263158,0.611578947368421,0.605,0.4498684210526316,0.6232894736842105,0.4561842105263158,0.45526315789473687,0.48644736842105263,0.5419736842105263
28,0.5886842105263158,0.7938157894736843,0.6114473684210526,0.605,0.4498684210526316,0.6232894736842105,0.4557894736842105,0.45473684210526316,0.48644736842105263,0.5419736842105263
29,0.5886842105263158,0.7939473684210526,0.6114473684210526,0.6046052631578948,0.44973684210526316,0.6232894736842105,0.45513157894736844,0.4543421052631579,0.48644736842105263,0.5411842105263158
30,0.5885526315789473,0.7940789473684211,0.6114473684210526,0.6047368421052631,0.44960526315789473,0.6232894736842105,0.45513157894736844,0.4543421052631579,0.48644736842105263,0.540921052631579
31,0.588421052631579,0.7940789473684211,0.6114473684210526,0.6047368421052631,0.4494736842105263,0.623421052631579,0.455,0.454078947368421,0.48644736842105263,0.5403947368421053
32,0.5882894736842105,0.7946052631578947,0.611578947368421,0.6047368421052631,0.4490789473684211,0.6231578947368421,0.45473684210526316,0.4536842105263158,0.48644736842105263,0.54
