,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,0.25394736842105264,0.37473684210526315,0.3726315789473684,0.4089473684210526,0.26013157894736844,0.4085526315789474,0.30657894736842106,0.3402631578947368,0.2521052631578947,0.33039473684210524,0.2503947368421053,0.2748684210526316,0.3357894736842105,0.39973684210526317,0.26171052631578945,0.32052631578947366,0.2503947368421053,0.2752631578947368,0.3046052631578947,0.2507894736842105,0.25,0.29,0.2503947368421053,0.2925,0.2851315789473684,0.2897368421052632,0.2668421052631579,0.26631578947368423,0.2532894736842105,0.28776315789473683,0.3325,0.5436842105263158,0.2586842105263158,0.2661842105263158,0.33210526315789474,0.3256578947368421,0.4353947368421053,0.2607894736842105,0.29907894736842106,0.47328947368421054,0.2656578947368421,0.3832894736842105,0.35736842105263156,0.25605263157894737,0.2993421052631579,0.31342105263157893,0.4792105263157895,0.31842105263157894,0.2523684210526316,0.2897368421052632,0.3605263157894737,0.3567105263157895,0.2793421052631579,0.2557894736842105,0.29276315789473684,0.31763157894736843,0.37684210526315787,0.2707894736842105,0.26881578947368423,0.5860526315789474,0.3705263157894737,0.2613157894736842,0.38263157894736843,0.2523684210526316,0.4515789473684211,0.31526315789473686,0.2814473684210526,0.2623684210526316,0.35578947368421054,0.2702631578947368,0.2588157894736842,0.27223684210526317,0.4406578947368421,0.2565789473684211,0.29855263157894735,0.3438157894736842,0.33381578947368423,0.27671052631578946,0.26092105263157894,0.26789473684210524,0.4513157894736842,0.35118421052631577,0.35407894736842105,0.2530263157894737,0.36026315789473684,0.2711842105263158,0.25552631578947366,0.35092105263157897,0.26263157894736844,0.3443421052631579,0.37644736842105264,0.2525,0.25355263157894736,0.5089473684210526,0.2681578947368421,0.26671052631578945,0.2789473684210526,0.5175,0.31934210526315787,0.2889473684210526
1,0.25092105263157893,0.31355263157894736,0.28157894736842104,0.26052631578947366,0.2531578947368421,0.3713157894736842,0.25276315789473686,0.2780263157894737,0.2503947368421053,0.2881578947368421,0.2501315789473684,0.2557894736842105,0.2805263157894737,0.36328947368421055,0.2542105263157895,0.2657894736842105,0.25,0.2544736842105263,0.26342105263157894,0.25026315789473685,0.25,0.26171052631578945,0.25,0.2685526315789474,0.25276315789473686,0.25802631578947366,0.25776315789473686,0.25921052631578945,0.25157894736842107,0.2636842105263158,0.2657894736842105,0.44894736842105265,0.2531578947368421,0.2586842105263158,0.2598684210526316,0.2943421052631579,0.30842105263157893,0.255,0.2593421052631579,0.37105263157894736,0.2531578947368421,0.3360526315789474,0.3042105263157895,0.25105263157894736,0.26513157894736844,0.2536842105263158,0.3269736842105263,0.28210526315789475,0.25,0.2761842105263158,0.3059210526315789,0.25473684210526315,0.2506578947368421,0.25144736842105264,0.27710526315789474,0.2531578947368421,0.2798684210526316,0.26052631578947366,0.2603947368421053,0.4568421052631579,0.28210526315789475,0.2546052631578947,0.29526315789473684,0.2506578947368421,0.32842105263157895,0.2777631578947368,0.2523684210526316,0.2546052631578947,0.2885526315789474,0.25276315789473686,0.2542105263157895,0.26144736842105265,0.32013157894736843,0.2523684210526316,0.26276315789473687,0.2964473684210526,0.26289473684210524,0.2538157894736842,0.25263157894736843,0.25723684210526315,0.3186842105263158,0.3126315789473684,0.32223684210526315,0.2505263157894737,0.3088157894736842,0.2594736842105263,0.2519736842105263,0.29907894736842106,0.25434210526315787,0.3182894736842105,0.2802631578947368,0.2507894736842105,0.2511842105263158,0.41171052631578947,0.2571052631578947,0.25921052631578945,0.25776315789473686,0.3676315789473684,0.2525,0.26013157894736844
2,0.2505263157894737,0.30276315789473685,0.2777631578947368,0.2578947368421053,0.25263157894736843,0.36723684210526314,0.25184210526315787,0.2702631578947368,0.25026315789473685,0.2843421052631579,0.25,0.25473684210526315,0.2739473684210526,0.3575,0.2530263157894737,0.2644736842105263,0.25,0.25407894736842107,0.2619736842105263,0.2501315789473684,0.25,0.25921052631578945,0.25,0.2656578947368421,0.25223684210526315,0.2565789473684211,0.25605263157894737,0.2565789473684211,0.25105263157894736,0.26210526315789473,0.2648684210526316,0.4338157894736842,0.2519736842105263,0.2565789473684211,0.2569736842105263,0.2893421052631579,0.3025,0.25434210526315787,0.2581578947368421,0.35592105263157897,0.2523684210526316,0.32921052631578945,0.2984210526315789,0.25092105263157893,0.26210526315789473,0.2519736842105263,0.3169736842105263,0.27789473684210525,0.25,0.2730263157894737,0.30157894736842106,0.2532894736842105,0.2506578947368421,0.25092105263157893,0.2731578947368421,0.2530263157894737,0.2748684210526316,0.2586842105263158,0.25684210526315787,0.4461842105263158,0.2755263157894737,0.2536842105263158,0.28960526315789475,0.25026315789473685,0.3186842105263158,0.27407894736842103,0.25184210526315787,0.2531578947368421,0.2838157894736842,0.2523684210526316,0.25263157894736843,0.2586842105263158,0.30855263157894736,0.25105263157894736,0.26052631578947366,0.2868421052631579,0.26,0.25263157894736843,0.2525,0.25605263157894737,0.31157894736842107,0.3057894736842105,0.3131578947368421,0.25026315789473685,0.3036842105263158,0.2561842105263158,0.2505263157894737,0.2963157894736842,0.2532894736842105,0.3094736842105263,0.2752631578947368,0.2503947368421053,0.25092105263157893,0.39539473684210524,0.25526315789473686,0.2578947368421053,0.25684210526315787,0.3625,0.2523684210526316,0.25894736842105265
3,0.2503947368421053,0.29710526315789476,0.27421052631578946,0.2569736842105263,0.2525,0.3646052631578947,0.2517105263157895,0.2669736842105263,0.25026315789473685,0.2823684210526316,0.25,0.2544736842105263,0.27013157894736844,0.35368421052631577,0.25223684210526315,0.2632894736842105,0.25,0.25342105263157894,0.2607894736842105,0.2501315789473684,0.25,0.2588157894736842,0.25,0.2638157894736842,0.2521052631578947,0.2561842105263158,0.2553947368421053,0.25552631578947366,0.25105263157894736,0.26105263157894737,0.2636842105263158,0.4217105263157895,0.25184210526315787,0.25552631578947366,0.2553947368421053,0.2875,0.29710526315789476,0.25407894736842107,0.25763157894736843,0.3469736842105263,0.2521052631578947,0.32526315789473687,0.29289473684210526,0.2507894736842105,0.26144736842105265,0.25144736842105264,0.3111842105263158,0.2744736842105263,0.25,0.2718421052631579,0.29828947368421055,0.2531578947368421,0.2506578947368421,0.2505263157894737,0.2706578947368421,0.2530263157894737,0.2732894736842105,0.25763157894736843,0.2557894736842105,0.43565789473684213,0.2711842105263158,0.25355263157894736,0.2848684210526316,0.2501315789473684,0.3128947368421053,0.27157894736842103,0.25157894736842107,0.2521052631578947,0.28092105263157896,0.25223684210526315,0.25223684210526315,0.2571052631578947,0.3017105263157895,0.2507894736842105,0.25921052631578945,0.2826315789473684,0.25763157894736843,0.2525,0.2525,0.25526315789473686,0.3068421052631579,0.30078947368421055,0.30973684210526314,0.25026315789473685,0.2976315789473684,0.2544736842105263,0.2503947368421053,0.29460526315789476,0.25263157894736843,0.30394736842105263,0.2714473684210526,0.2503947368421053,0.2506578947368421,0.38421052631578945,0.25434210526315787,0.25684210526315787,0.2556578947368421,0.35855263157894735,0.2523684210526316,0.25776315789473686
4,0.2503947368421053,0.2931578947368421,0.27263157894736845,0.25592105263157894,0.2521052631578947,0.36355263157894735,0.2517105263157895,0.26473684210526316,0.25026315789473685,0.2797368421052632,0.25,0.25407894736842107,0.26802631578947367,0.35092105263157897,0.2519736842105263,0.2623684210526316,0.25,0.2528947368421053,0.2594736842105263,0.2501315789473684,0.25,0.25776315789473686,0.25,0.26210526315789473,0.2521052631578947,0.255,0.25526315789473686,0.25473684210526315,0.2507894736842105,0.26,0.26223684210526316,0.41486842105263155,0.2517105263157895,0.2544736842105263,0.2548684210526316,0.2856578947368421,0.29276315789473684,0.25394736842105264,0.2573684210526316,0.3414473684210526,0.2519736842105263,0.3219736842105263,0.29026315789473683,0.2505263157894737,0.26026315789473686,0.2513157894736842,0.30605263157894735,0.27092105263157895,0.25,0.2707894736842105,0.2967105263157895,0.2528947368421053,0.2506578947368421,0.2503947368421053,0.26960526315789474,0.2530263157894737,0.27171052631578946,0.2571052631578947,0.2548684210526316,0.4275,0.26802631578947367,0.2532894736842105,0.2813157894736842,0.25,0.30815789473684213,0.2702631578947368,0.2513157894736842,0.2519736842105263,0.27828947368421053,0.2521052631578947,0.2521052631578947,0.2561842105263158,0.295921052631579,0.2506578947368421,0.2581578947368421,0.28,0.2569736842105263,0.2523684210526316,0.2523684210526316,0.2548684210526316,0.3026315789473684,0.29947368421052634,0.3078947368421053,0.25026315789473685,0.29447368421052633,0.25407894736842107,0.2503947368421053,0.29236842105263156,0.2525,0.30078947368421055,0.26894736842105266,0.2503947368421053,0.2505263157894737,0.37855263157894736,0.25394736842105264,0.2561842105263158,0.2553947368421053,0.3564473684210526,0.2523684210526316,0.2573684210526316
5,0.25026315789473685,0.2901315789473684,0.27052631578947367,0.25526315789473686,0.2519736842105263,0.36144736842105263,0.25157894736842107,0.26289473684210524,0.25026315789473685,0.2773684210526316,0.25,0.25407894736842107,0.26671052631578945,0.3485526315789474,0.2517105263157895,0.26144736842105265,0.25,0.25276315789473686,0.25894736842105265,0.2501315789473684,0.25,0.2569736842105263,0.25,0.2607894736842105,0.2521052631578947,0.25473684210526315,0.255,0.2546052631578947,0.2506578947368421,0.25921052631578945,0.26105263157894737,0.4088157894736842,0.25144736842105264,0.2536842105263158,0.2544736842105263,0.28460526315789475,0.2901315789473684,0.25355263157894736,0.2565789473684211,0.3373684210526316,0.2519736842105263,0.31934210526315787,0.2888157894736842,0.2505263157894737,0.25960526315789473,0.2513157894736842,0.3017105263157895,0.26921052631578946,0.25,0.26960526315789474,0.29526315789473684,0.25263157894736843,0.2506578947368421,0.25026315789473685,0.2682894736842105,0.2528947368421053,0.2702631578947368,0.2563157894736842,0.25434210526315787,0.42157894736842105,0.26671052631578945,0.2530263157894737,0.2797368421052632,0.25,0.30486842105263157,0.26907894736842103,0.2511842105263158,0.2517105263157895,0.27710526315789474,0.2519736842105263,0.2517105263157895,0.2556578947368421,0.29236842105263156,0.2505263157894737,0.25776315789473686,0.27828947368421053,0.2563157894736842,0.2523684210526316,0.2519736842105263,0.2542105263157895,0.29947368421052634,0.29736842105263156,0.3068421052631579,0.25026315789473685,0.29276315789473684,0.25394736842105264,0.25026315789473685,0.29092105263157897,0.2519736842105263,0.2988157894736842,0.2673684210526316,0.2503947368421053,0.25026315789473685,0.3738157894736842,0.25355263157894736,0.25592105263157894,0.255,0.3530263157894737,0.25223684210526315,0.25723684210526315
6,0.25026315789473685,0.2888157894736842,0.26973684210526316,0.25513157894736843,0.25184210526315787,0.3593421052631579,0.25144736842105264,0.2618421052631579,0.25026315789473685,0.27578947368421053,0.25,0.25394736842105264,0.26526315789473687,0.34789473684210526,0.2513157894736842,0.26105263157894737,0.25,0.25263157894736843,0.2581578947368421,0.2501315789473684,0.25,0.2563157894736842,0.25,0.2603947368421053,0.2521052631578947,0.25434210526315787,0.2546052631578947,0.2544736842105263,0.2506578947368421,0.2586842105263158,0.26105263157894737,0.4051315789473684,0.2513157894736842,0.2532894736842105,0.25394736842105264,0.2838157894736842,0.2868421052631579,0.25355263157894736,0.2563157894736842,0.3348684210526316,0.2519736842105263,0.31776315789473686,0.28671052631578947,0.2505263157894737,0.2590789473684211,0.2511842105263158,0.29947368421052634,0.26842105263157895,0.25,0.26921052631578946,0.2942105263157895,0.2525,0.2506578947368421,0.25026315789473685,0.266578947368421,0.2525,0.26921052631578946,0.25605263157894737,0.2542105263157895,0.41736842105263156,0.2657894736842105,0.25276315789473686,0.2786842105263158,0.25,0.3026315789473684,0.2681578947368421,0.25105263157894736,0.25157894736842107,0.27657894736842104,0.25184210526315787,0.25157894736842107,0.25513157894736843,0.2885526315789474,0.2503947368421053,0.2571052631578947,0.2769736842105263,0.2556578947368421,0.2523684210526316,0.2519736842105263,0.25407894736842107,0.29710526315789476,0.295,0.30473684210526314,0.25026315789473685,0.2918421052631579,0.2536842105263158,0.25026315789473685,0.28960526315789475,0.25184210526315787,0.29657894736842105,0.26644736842105265,0.25026315789473685,0.2501315789473684,0.3693421052631579,0.25342105263157894,0.25552631578947366,0.2546052631578947,0.3510526315789474,0.25223684210526315,0.25644736842105265
7,0.25,0.2864473684210526,0.26881578947368423,0.25513157894736843,0.2517105263157895,0.35828947368421055,0.25144736842105264,0.2607894736842105,0.25026315789473685,0.2751315789473684,0.25,0.25394736842105264,0.26342105263157894,0.3468421052631579,0.2511842105263158,0.2607894736842105,0.25,0.2521052631578947,0.2575,0.2501315789473684,0.25,0.25592105263157894,0.25,0.26,0.2519736842105263,0.25394736842105264,0.25434210526315787,0.2542105263157895,0.2506578947368421,0.2581578947368421,0.2603947368421053,0.40039473684210525,0.2511842105263158,0.2531578947368421,0.25355263157894736,0.28342105263157896,0.28526315789473683,0.25355263157894736,0.2561842105263158,0.3323684210526316,0.25184210526315787,0.31592105263157894,0.285,0.2505263157894737,0.2586842105263158,0.25105263157894736,0.2980263157894737,0.2675,0.25,0.26894736842105266,0.2931578947368421,0.25223684210526315,0.2506578947368421,0.25026315789473685,0.2657894736842105,0.2523684210526316,0.2681578947368421,0.2556578947368421,0.25407894736842107,0.4139473684210526,0.2648684210526316,0.25263157894736843,0.2777631578947368,0.25,0.30039473684210527,0.2669736842105263,0.25105263157894736,0.25144736842105264,0.2760526315789474,0.25157894736842107,0.25144736842105264,0.25473684210526315,0.28526315789473683,0.2503947368421053,0.2569736842105263,0.2752631578947368,0.2553947368421053,0.2523684210526316,0.25184210526315787,0.25355263157894736,0.29605263157894735,0.29368421052631577,0.30289473684210527,0.2501315789473684,0.29026315789473683,0.25355263157894736,0.25026315789473685,0.2885526315789474,0.2517105263157895,0.29539473684210527,0.265,0.25026315789473685,0.2501315789473684,0.3661842105263158,0.2531578947368421,0.25526315789473686,0.2546052631578947,0.3493421052631579,0.25223684210526315,0.2561842105263158
8,0.25,0.2851315789473684,0.2682894736842105,0.2548684210526316,0.2517105263157895,0.35736842105263156,0.2513157894736842,0.2594736842105263,0.25026315789473685,0.27407894736842103,0.25,0.2536842105263158,0.2618421052631579,0.34578947368421054,0.2511842105263158,0.2603947368421053,0.25,0.2521052631578947,0.2573684210526316,0.2501315789473684,0.25,0.2557894736842105,0.25,0.25960526315789473,0.25184210526315787,0.2536842105263158,0.2542105263157895,0.25394736842105264,0.2506578947368421,0.25763157894736843,0.26013157894736844,0.3975,0.2511842105263158,0.2530263157894737,0.2532894736842105,0.2826315789473684,0.2839473684210526,0.25342105263157894,0.2561842105263158,0.3294736842105263,0.25184210526315787,0.3153947368421053,0.2839473684210526,0.2505263157894737,0.2581578947368421,0.25105263157894736,0.29526315789473684,0.266578947368421,0.25,0.2686842105263158,0.2925,0.2521052631578947,0.2506578947368421,0.2501315789473684,0.26513157894736844,0.25223684210526315,0.26710526315789473,0.25526315789473686,0.2538157894736842,0.41,0.26421052631578945,0.2525,0.2773684210526316,0.25,0.2981578947368421,0.26592105263157895,0.25092105263157893,0.2513157894736842,0.27460526315789474,0.25144736842105264,0.25144736842105264,0.2546052631578947,0.2839473684210526,0.2503947368421053,0.25684210526315787,0.2744736842105263,0.25513157894736843,0.25223684210526315,0.2517105263157895,0.25355263157894736,0.29486842105263156,0.29236842105263156,0.3018421052631579,0.2501315789473684,0.2897368421052632,0.25342105263157894,0.25026315789473685,0.2873684210526316,0.2517105263157895,0.295,0.2640789473684211,0.2501315789473684,0.2501315789473684,0.36447368421052634,0.25263157894736843,0.2548684210526316,0.2544736842105263,0.34868421052631576,0.2521052631578947,0.25592105263157894
9,0.25,0.2838157894736842,0.26763157894736844,0.2544736842105263,0.2517105263157895,0.3563157894736842,0.2513157894736842,0.2588157894736842,0.25026315789473685,0.27381578947368423,0.25,0.25342105263157894,0.26105263157894737,0.3451315789473684,0.25105263157894736,0.26013157894736844,0.25,0.2521052631578947,0.25684210526315787,0.2501315789473684,0.25,0.25552631578947366,0.25,0.2593421052631579,0.25184210526315787,0.25342105263157894,0.2538157894736842,0.25394736842105264,0.2506578947368421,0.25723684210526315,0.2598684210526316,0.3943421052631579,0.2511842105263158,0.2530263157894737,0.2530263157894737,0.2822368421052632,0.2830263157894737,0.2531578947368421,0.2557894736842105,0.32723684210526316,0.25184210526315787,0.3136842105263158,0.2831578947368421,0.2505263157894737,0.25776315789473686,0.2507894736842105,0.29447368421052633,0.2656578947368421,0.25,0.2685526315789474,0.29092105263157897,0.2521052631578947,0.2506578947368421,0.2501315789473684,0.26473684210526316,0.2521052631578947,0.2669736842105263,0.25473684210526315,0.2538157894736842,0.4073684210526316,0.2632894736842105,0.2523684210526316,0.2768421052631579,0.25,0.29657894736842105,0.26539473684210524,0.25092105263157893,0.2513157894736842,0.27381578947368423,0.25144736842105264,0.25144736842105264,0.2544736842105263,0.2825,0.25026315789473685,0.2563157894736842,0.2732894736842105,0.2548684210526316,0.25223684210526315,0.2517105263157895,0.25342105263157894,0.29289473684210526,0.2906578947368421,0.3006578947368421,0.2501315789473684,0.2893421052631579,0.2531578947368421,0.25026315789473685,0.2856578947368421,0.2517105263157895,0.2938157894736842,0.2632894736842105,0.2501315789473684,0.2501315789473684,0.36157894736842106,0.2523684210526316,0.2546052631578947,0.2544736842105263,0.34789473684210526,0.25184210526315787,0.2557894736842105
