,0,1,2,3,4
0,0.366,0.3585,0.4355,0.22283333333333333,0.4751666666666667
1,0.4315,0.27,0.4711666666666667,0.4826666666666667,0.45466666666666666
2,0.5008333333333334,0.4995,0.5046666666666667,0.47733333333333333,0.4126666666666667
3,0.5113333333333333,0.49083333333333334,0.501,0.5121666666666667,0.402
4,0.5553333333333333,0.5181666666666667,0.5238333333333334,0.4065,0.527
5,0.4533333333333333,0.5066666666666667,0.5371666666666667,0.5373333333333333,0.5028333333333334
6,0.5241666666666667,0.5213333333333333,0.4656666666666667,0.5481666666666667,0.539
7,0.5233333333333333,0.5273333333333333,0.5758333333333333,0.5523333333333333,0.5345
8,0.49533333333333335,0.5376666666666666,0.5158333333333334,0.573,0.5713333333333334
9,0.5595,0.5686666666666667,0.48583333333333334,0.5836666666666667,0.5438333333333333
10,0.5373333333333333,0.5855,0.5415,0.5346666666666666,0.5735
11,0.5331666666666667,0.5481666666666667,0.5953333333333334,0.5581666666666667,0.5856666666666667
12,0.5701666666666667,0.5458333333333333,0.5528333333333333,0.5855,0.5946666666666667
13,0.5553333333333333,0.5781666666666667,0.5631666666666667,0.58,0.5996666666666667
14,0.5728333333333333,0.5788333333333333,0.5971666666666666,0.5828333333333333,0.603
15,0.6055,0.5665,0.5998333333333333,0.5883333333333334,0.5723333333333334
16,0.5873333333333334,0.6083333333333333,0.604,0.571,0.5643333333333334
17,0.572,0.6143333333333333,0.6043333333333333,0.6048333333333333,0.6141666666666666
18,0.5776666666666667,0.5926666666666667,0.6028333333333333,0.6155,0.6131666666666666
19,0.616,0.5846666666666667,0.5885,0.591,0.5813333333333334
20,0.5996666666666667,0.6201666666666666,0.5993333333333334,0.6143333333333333,0.6101666666666666
21,0.6208333333333333,0.62,0.6098333333333333,0.6138333333333333,0.6173333333333333
22,0.6218333333333333,0.6223333333333333,0.5861666666666666,0.6026666666666667,0.6128333333333333
23,0.6253333333333333,0.6185,0.6223333333333333,0.5956666666666667,0.625
24,0.6051666666666666,0.6273333333333333,0.622,0.6181666666666666,0.6265
25,0.6283333333333333,0.6268333333333334,0.6206666666666667,0.6226666666666667,0.6123333333333333
26,0.6245,0.6256666666666667,0.6135,0.627,0.6235
27,0.6273333333333333,0.6236666666666667,0.616,0.629,0.6333333333333333
28,0.6206666666666667,0.6236666666666667,0.6275,0.6286666666666667,0.6241666666666666
29,0.6308333333333334,0.614,0.6323333333333333,0.6318333333333334,0.6215
30,0.6255,0.6313333333333333,0.6231666666666666,0.6246666666666667,0.6193333333333333
31,0.6263333333333333,0.6333333333333333,0.6266666666666667,0.6336666666666667,0.6333333333333333
32,0.6248333333333334,0.6315,0.6236666666666667,0.6326666666666667,0.6278333333333334
33,0.635,0.6315,0.6361666666666667,0.6265,0.6365
34,0.627,0.6261666666666666,0.6343333333333333,0.6253333333333333,0.636
35,0.6226666666666667,0.626,0.6315,0.6368333333333334,0.6358333333333334
36,0.6296666666666667,0.629,0.6371666666666667,0.6278333333333334,0.6345
37,0.628,0.6278333333333334,0.6278333333333334,0.6363333333333333,0.6383333333333333
38,0.6355,0.628,0.638,0.629,0.625
39,0.625,0.6355,0.6398333333333334,0.6366666666666667,0.636
40,0.6288333333333334,0.6303333333333333,0.6356666666666667,0.6365,0.6241666666666666
41,0.6358333333333334,0.6236666666666667,0.6396666666666667,0.636,0.6361666666666667
42,0.6355,0.6361666666666667,0.6375,0.6296666666666667,0.6405
43,0.63,0.6298333333333334,0.6258333333333334,0.6346666666666667,0.6245
44,0.6256666666666667,0.6413333333333333,0.6291666666666667,0.6321666666666667,0.6255
45,0.6253333333333333,0.6283333333333333,0.6356666666666667,0.637,0.6301666666666667
46,0.6408333333333334,0.6326666666666667,0.6356666666666667,0.63,0.6271666666666667
47,0.6261666666666666,0.6358333333333334,0.6296666666666667,0.6385,0.6326666666666667
48,0.6425,0.6388333333333334,0.6255,0.6263333333333333,0.631
49,0.6308333333333334,0.6325,0.632,0.6361666666666667,0.6418333333333334
50,0.6411666666666667,0.6376666666666667,0.6273333333333333,0.6255,0.6295
51,0.6323333333333333,0.6291666666666667,0.625,0.6266666666666667,0.6418333333333334
52,0.6303333333333333,0.6365,0.6371666666666667,0.632,0.625
53,0.6368333333333334,0.6268333333333334,0.6343333333333333,0.6285,0.6316666666666667
54,0.631,0.6385,0.6281666666666667,0.6323333333333333,0.6313333333333333
55,0.6313333333333333,0.6345,0.6261666666666666,0.637,0.6318333333333334
56,0.6288333333333334,0.637,0.6383333333333333,0.6316666666666667,0.632
